section,book,chapter,verse,hebrew
Writings,Ezra,4,6,ובמלכות אחשורוש בתחלת מלכותו כתבו שטנה על ישבי יהודה וירושלם
Writings,Ezra,4,7,ובימי ארתחששתא כתב בשלם מתרדת טבאל ושאר כנותו [כנותיו] על ארתחששתא [ארתחששת] מלך פרס וכתב הנשתון כתוב ארמית ומתרגם ארמית
Writings,Ezra,4,8,רחום בעל טעם ושמשי ספרא כתבו אגרה חדה על ירושלם לארתחששתא מלכא כנמא
Writings,Ezra,4,9,אדין רחום בעל טעם ושמשי ספרא ושאר כנותהון דיניא ואפרסתכיא טרפליא אפרסיא ארכוי [ארכויא] בבליא שושנכיא דהוא [דהיא] עלמיא
Writings,Ezra,4,10,ושאר אמיא די הגלי אסנפר רבא ויקירא והותב המו בקריה די שמרין ושאר עבר נהרה וכענת
Writings,Ezra,4,11,דנה פרשגן אגרתא די שלחו עלוהי על ארתחששתא מלכא עבדיך אנש עבר נהרה וכענת
Writings,Ezra,4,12,ידיע להוא למלכא די יהודיא די סלקו מן לותך עלינא אתו לירושלם קריתא מרדתא ובאישתא [ובישתא] בנין ושורי [ושוריא] אשכללו [שכלילו] ואשיא יחיטו
Writings,Ezra,4,13,כען ידיע להוא למלכא די הן קריתא דך תתבנא ושוריה ישתכללון מנדה בלו והלך לא ינתנון ואפתם מלכים תהנזק
Writings,Ezra,4,14,כען כל קבל די מלח היכלא מלחנא וערות מלכא לא א‍ריך לנא למחזא על דנה שלחנא והודענא למלכא
Writings,Ezra,4,15,די יבקר בספר דכרניא די אבהתך ותהשכח בספר דכרניא ותנדע די קריתא דך קריא מרדא ומהנזקת מלכין ומדנן ואשתדור עבדין בגוה מן יומת עלמא על דנה קריתא דך החרבת
Writings,Ezra,4,16,מהודעין אנחנה למלכא די הן קריתא דך תתבנא ושוריה ישתכללון לקבל דנה חלק בעבר נהרא לא איתי לך
Writings,Ezra,4,17,פתגמא שלח מלכא על רחום בעל טעם ושמשי ספרא ושאר כנותהון די יתבין בשמרין ושאר עבר נהרה שלם וכעת
Writings,Ezra,4,18,נשתונא די שלחתון עלינא מפרש קרי קדמי
Writings,Ezra,4,19,ומני שים טעם ובקרו והשכחו די קריתא דך מן יומת עלמא על מלכין מתנשאה ומרד ואשתדור מתעבד בה
Writings,Ezra,4,20,ומלכין תקיפין הוו על ירושלם ושליטין בכל עבר נהרה ומדה בלו והלך מתיהב להון
Writings,Ezra,4,21,כען שימו טעם לבטלא גבריא אלך וקריתא דך לא תתבנא עד מני טעמא יתשם
Writings,Ezra,4,22,וזהירין הוו שלו למעבד על דנה למה ישגא חבלא להנזקת מלכין
Writings,Ezra,4,23,אדין מן די פרשגן נשתונא די ארתחששתא [ארתחששת] מלכא קרי קדם רחום ושמשי ספרא וכנותהון אזלו בבהילו לירושלם על יהודיא ובטלו המו באדרע וחיל
Writings,Ezra,4,24,באדין בטלת עבידת בית אלהא די בירושלם והות בטלא עד שנת תרתין למלכות דריוש מלך פרס
Writings,Ezra,5,1,והתנבי חגי נביאה [נביא] וזכריה בר עדוא נביאיא [נבייא] על יהודיא די ביהוד ובירושלם בשם אלה ישראל עליהון
Writings,Ezra,5,2,באדין קמו זרבבל בר שאלתיאל וישוע בר יוצדק ושריו למבנא בית אלהא די בירושלם ועמהון נביאיא [נבייא] די אלהא מסעדין להון
Writings,Ezra,5,3,בה זמנא אתא עליהון תתני פחת עבר נהרה ושתר בוזני וכנותהון וכן אמרין להם מן שם לכם טעם ביתא דנה לבנא ואשרנא דנה לשכללה
Writings,Ezra,5,4,אדין כנמא אמרנא להם מן אנון שמהת גבריא די דנה בנינא בנין
Writings,Ezra,5,5,ועין אלההם הות על שבי יהודיא ולא בטלו המו עד טעמא לדריוש יהך ואדין יתיבון נשתונא על דנה
Writings,Ezra,5,6,פרשגן אגרתא די שלח תתני פחת עבר נהרה ושתר בוזני וכנותה אפרסכיא די בעבר נהרה על דריוש מלכא
Writings,Ezra,5,7,פתגמא שלחו עלוהי וכדנה כתיב בגוה לדריוש מלכא שלמא כלא
Writings,Ezra,5,8,ידיע להוא למלכא די אזלנא ליהוד מדינתא לבית אלהא רבא והוא מתבנא אבן גלל ואע מתשם בכתליא ועבידתא דך אספרנא מתעבדא ומצלח בידהם
Writings,Ezra,5,9,אדין שאלנא לשביא אלך כנמא אמרנא להם מן שם לכם טעם ביתא דנה למבניה ואשרנא דנה לשכללה
Writings,Ezra,5,10,ואף שמהתהם שאלנא להם להודעותך די נכתב שם גבריא די בראשיהם
Writings,Ezra,5,11,וכנמא פתגמא התיבונא לממר אנחנא המו עבדוהי די אלה שמיא וארעא ובנין ביתא די הוא בנה מקדמת דנה שנין שגיאן ומלך לישראל רב בנהי ושכללה
Writings,Ezra,5,12,להן מן די הרגזו אבהתנא לאלה שמיא יהב המו ביד נבוכדנצר מלך בבל כסדיא [כסדאה] וביתה דנה סתרה ועמה הגלי לבבל
Writings,Ezra,5,13,ברם בשנת חדה לכורש מלכא די בבל כורש מלכא שם טעם בית אלהא דנה לבנא
Writings,Ezra,5,14,ואף מאניא די בית אלהא די דהבה וכספא די נבוכדנצר הנפק מן היכלא די בירושלם והיבל המו להיכלא די בבל הנפק המו כורש מלכא מן היכלא די בבל ויהיבו לששבצר שמה די פחה שמה
Writings,Ezra,5,15,ואמר לה אלה [אל] מאניא שא אזל אחת המו בהיכלא די בירושלם ובית אלהא יתבנא על אתרה
Writings,Ezra,5,16,אדין ששבצר דך אתא יהב אשיא די בית אלהא די בירושלם ומן אדין ועד כען מתבנא ולא שלם
Writings,Ezra,5,17,וכען הן על מלכא טב יתבקר בבית גנזיא די מלכא תמה די בבבל הן איתי די מן כורש מלכא שים טעם למבנא בית אלהא דך בירושלם ורעות מלכא על דנה ישלח עלינא
Writings,Ezra,6,1,באדין דריוש מלכא שם טעם ובקרו בבית ספריא די גנזיא מהחתין תמה בבבל
Writings,Ezra,6,2,והשתכח באחמתא בבירתא די במדי מדינתה מגלה חדה וכן כתיב בגוה דכרונה
Writings,Ezra,6,3,בשנת חדה לכורש מלכא כורש מלכא שם טעם בית אלהא בירושלם ביתא יתבנא אתר די דבחין דבחין ואשוהי מסובלין רומה אמין שתין פתיה אמין שתין
Writings,Ezra,6,4,נדבכין די אבן גלל תלתא ונדבך די אע חדת ונפקתא מן בית מלכא תתיהב
Writings,Ezra,6,5,ואף מאני בית אלהא די דהבה וכספא די נבוכדנצר הנפק מן היכלא די בירושלם והיבל לבבל יהתיבון ויהך להיכלא די בירושלם לאתרה ותחת בבית אלהא
Writings,Ezra,6,6,כען תתני פחת עבר נהרה שתר בוזני וכנותהון אפרסכיא די בעבר נהרה רחיקין הוו מן תמה
Writings,Ezra,6,7,שבקו לעבידת בית אלהא דך פחת יהודיא ולשבי יהודיא בית אלהא דך יבנון על אתרה
Writings,Ezra,6,8,ומני שים טעם למא די תעבדון עם שבי יהודיא אלך למבנא בית אלהא דך ומנכסי מלכא די מדת עבר נהרה אספרנא נפקתא תהוא מתיהבא לגבריא אלך די לא לבטלא
Writings,Ezra,6,9,ומה חשחן ובני תורין ודכרין ואמרין לעלון לאלה שמיא חנטין מלח חמר ומשח כמאמר כהניא די בירושלם להוא מתיהב להם יום ביום די לא שלו
Writings,Ezra,6,10,די להון מהקרבין ניחוחין לאלה שמיא ומצלין לחיי מלכא ובנוהי
Writings,Ezra,6,11,ומני שים טעם די כל אנש די יהשנא פתגמא דנה יתנסח אע מן ביתה וזקיף יתמחא עלהי וביתה נולו יתעבד על דנה
Writings,Ezra,6,12,ואלהא די שכן שמה תמה ימגר כל מלך ועם די ישלח ידה להשניה לחבלה בית אלהא דך די בירושלם אנה דריוש שמת טעם אספרנא יתעבד
Writings,Ezra,6,13,אדין תתני פחת עבר נהרה שתר בוזני וכנותהון לקבל די שלח דריוש מלכא כנמא אספרנא עבדו
Writings,Ezra,6,14,ושבי יהודיא בנין ומצלחין בנבואת חגי נביאה [נביא] וזכריה בר עדוא ובנו ושכללו מן טעם אלה ישראל ומטעם כורש ודריוש וארתחששתא מלך פרס
Writings,Ezra,6,15,ושיציא ביתה דנה עד יום תלתה לירח אדר די היא שנת שת למלכות דריוש מלכא
Writings,Ezra,6,16,ועבדו בני ישראל כהניא ולויא ושאר בני גלותא חנכת בית אלהא דנה בחדוה
Writings,Ezra,6,17,והקרבו לחנכת בית אלהא דנה תורין מאה דכרין מאתין אמרין ארבע מאה וצפירי עזין לחטיא [לחטאה] על כל ישראל תרי עשר למנין שבטי ישראל
Writings,Ezra,6,18,והקימו כהניא בפלגתהון ולויא במחלקתהון על עבידת אלהא די בירושלם ככתב ספר משה
Writings,Ezra,6,19,ויעשו בני הגולה את הפסח בארבעה עשר לחדש הראשון
Writings,Ezra,6,20,כי הטהרו הכהנים והלוים כאחד כלם טהורים וישחטו הפסח לכל בני הגולה ולאחיהם הכהנים ולהם
Writings,Ezra,6,21,ויאכלו בני ישראל השבים מהגולה וכל הנבדל מטמאת גוי הארץ אלהם לדרש ליהוה אלהי ישראל
Writings,Ezra,6,22,ויעשו חג מצות שבעת ימים בשמחה כי שמחם יהוה והסב לב מלך אשור עליהם לחזק ידיהם במלאכת בית האלהים אלהי ישראל
Writings,Ezra,7,1,ואחר הדברים האלה במלכות ארתחשסתא מלך פרס עזרא בן שריה בן עזריה בן חלקיה
Writings,Ezra,7,2,בן שלום בן צדוק בן אחיטוב
Writings,Ezra,7,3,בן אמריה בן עזריה בן מריות
Writings,Ezra,7,4,בן זרחיה בן עזי בן בקי
Writings,Ezra,7,5,בן אבישוע בן פינחס בן אלעזר בן אהרן הכהן הראש
Writings,Ezra,7,6,הוא עזרא עלה מבבל והוא ספר מהיר בתורת משה אשר נתן יהוה אלהי ישראל ויתן לו המלך כיד יהוה אלהיו עליו כל בקשתו
Writings,Ezra,7,7,ויעלו מבני ישראל ומן הכהנים והלוים והמשררים והשערים והנתינים אל ירושלם בשנת שבע לארתחשסתא המלך
Writings,Ezra,7,8,ויבא ירושלם בחדש החמישי היא שנת השביעית למלך
Writings,Ezra,7,9,כי באחד לחדש הראשון הוא יסד המעלה מבבל ובאחד לחדש החמישי בא אל ירושלם כיד אלהיו הטובה עליו
Writings,Ezra,7,10,כי עזרא הכין לבבו לדרוש את תורת יהוה ולעשת וללמד בישראל חק ומשפט
Writings,Ezra,7,11,וזה פרשגן הנשתון אשר נתן המלך ארתחשסתא לעזרא הכהן הספר ספר דברי מצות יהוה וחקיו על ישראל
Writings,Ezra,7,12,ארתחשסתא מלך מלכיא לעזרא כהנא ספר דתא די אלה שמיא גמיר וכענת
Writings,Ezra,7,13,מני שים טעם די כל מתנדב במלכותי מן עמה ישראל וכהנוהי ולויא למהך לירושלם עמך יהך
Writings,Ezra,7,14,כל קבל די מן קדם מלכא ושבעת יעטהי שליח לבקרא על יהוד ולירושלם בדת אלהך די בידך
Writings,Ezra,7,15,ולהיבלה כסף ודהב די מלכא ויעטוהי התנדבו לאלה ישראל די בירושלם משכנה
Writings,Ezra,7,16,וכל כסף ודהב די תהשכח בכל מדינת בבל עם התנדבות עמא וכהניא מתנדבין לבית אלההם די בירושלם
Writings,Ezra,7,17,כל קבל דנה אספרנא תקנא בכספא דנה תורין דכרין אמרין ומנחתהון ונסכיהון ותקרב המו על מדבחה די בית אלהכם די בירושלם
Writings,Ezra,7,18,ומה די עליך [עלך] ועל אחיך [אחך] ייטב בשאר כספא ודהבה למעבד כרעות אלהכם תעבדון
